b0858_förhoppning_Hope,tror,4978,trodde,2140,säkert,1570,tro,1362,chans,1339,visst,1324,vänta,1291,säker,1279,väntade,1237,aning,1183,förmodligen,1073,antagligen,978,hoppas,877,vissa,767,väntar,725
b0207_sänkning_Lowness,ner,29613,nere,7898,trappan,787,nedanför,779,ned,530,nedåt,490,botten,481,lågt,423,sänkte,414,fötterna,412,foten,268,låg,255,fot,245,falla,242,faller,241
b0173_våldsamhet_Violence,plötsligt,2374,slog,1705,arg,1616,tryckte,916,slå,652,hårt,651,slår,630,sparkade,516,rusade,490,bryskt,433,trycker,372,hot,324,stark,323,slagit,311,desperat,287
b0404_ljudstyrka_Loudness,ringde,2517,skrek,1896,ringa,1635,ropade,1520,ringer,1108,ringt,941,skriker,799,skrika,702,höjde,659,ropar,632,ekade,615,skrik,484,skjuta,382,skallen,330,stark,323
b0414_missljud_Discord,gned,278,knarrade,90,skramlade,75,otakt,73,gnisslade,71,skarpa,68,gäll,68,tjut,66,skarp,64,skarpt,62,hes,61,ylade,56,kraxade,47,hest,46,larmade,46
b0031_betydenhet_Greatness,mycket,64725,mer,63605,mest,14415,nog,8812,egentligen,6300,verkligen,4422,stora,2981,alldeles,2793,ganska,2756,väldigt,2551,stor,2135,märkligt,2090,världen,2054,högt,1941,svårt,1853
b0050_helhet_Whole,hela,16069,alldeles,2793,hel,1859,överallt,616,fyllde,584,allihop,478,helt,472,massa,465,totalt,460,fylla,308,samla,286,fullständigt,285,personliga,253,fyller,244,integritet,236
b0052_fullständighet_Completeness,upp,8013,ända,6272,hit,2850,alldeles,2793,riktigt,2616,perfekt,1858,ytterligare,1841,tillräckligt,1204,god,951,full,727,gott,726,fullt,598,fast,532,ned,530,perfekta,529
b0142_avstannande_Cessation,nog,8812,slut,2675,lämnade,2105,lämna,1914,stannade,1818,lämnat,1399,stanna,1347,sakta,1158,död,1149,stannar,941,änden,820,lämnar,807,stilla,780,sluta,655,över,642
b0261_stängning_Closure,lyckades,6087,lyckats,5277,dörren,3955,lyckas,3216,stängde,1266,sluta,655,låste,595,stänga,553,dörr,535,stänger,500,porten,434,dölja,410,grinden,371,slutade,365,stängt,332
b0664_skydd_Safety,polisen,4042,säkert,1570,polis,1294,säker,1279,hjälpa,1100,poliser,744,poliserna,616,låste,595,skärmen,490,vakten,441,trygg,430,polisens,428,kontroll,394,hjälpte,379,lugnt,354
b0708_motstånd_Opposition,stängde,1266,stänga,553,stänger,500,kontroll,394,tvärtom,378,stängt,332,vägrade,231,reaktion,196,kontrollen,185,stängdes,184,motvilligt,151,vägrar,118,emot,100,hindra,99,spärrade,93
b0751_inskränkning_Restraint,sträckte,8719,sträcker,3213,sträcka,962,kontroll,394,hejdade,326,hot,324,bromsade,314,kontrollera,304,sträckt,233,tvingade,218,fängelse,217,hejda,197,kontrollen,185,häktet,169,bromsar,166
b0294_inträde_Ingress,in,24243,dörren,3955,ingick,725,dörr,535,ingår,524,receptionen,439,porten,434,inlägg,310,inbrott,299,dörrarna,215,ingången,210,ingå,205,infarten,184,dörrar,164,intryck,159
b062750_väg_-,dörren,3955,väg,3893,vägen,3208,gång,2173,korridoren,1403,träden,1304,gången,1201,träd,1028,gånger,988,gatan,863,trappan,787,spår,688,dörr,535,riktning,474,porten,434
b0631_medverkan_Instrumentality,gång,2173,gången,1201,hjälpa,1100,därmed,1058,gånger,988,hjälp,620,hjälpte,379,nyckeln,296,hjälper,266,medarbetare,237,pass,224,ingången,210,fordon,164,hjälpt,159,nyckel,142
b0255_glatthet_Smoothness,glas,1202,blanka,722,glida,665,glatt,546,glaset,542,glider,460,spegeln,417,asfalten,344,blank,274,glansiga,262,stryker,224,pressade,171,pressen,153,stryka,127,glasen,102
b0151_tidsförhållande_Eventuality,hänt,7107,började,7000,hände,5846,händer,5362,faktiskt,5094,börjar,2790,hända,2420,steg,2379,plötsligt,2374,börja,2221,börjat,2208,ske,1682,skett,1298,skedde,1184,sken,1045
b0153_grund_Cause,började,7000,börjar,2790,verkade,2232,börja,2221,börjat,2208,därför,1624,verkar,1599,anledning,1195,grund,396,nyckeln,296,stöd,278,anledningen,260,bevis,234,skäl,233,motiv,205
b0280_försteg_Precession,först,8086,började,7000,börjar,2790,börja,2221,börjat,2208,början,1555,förr,1515,startade,273,inledde,264,främst,202,starta,158,inleda,142,inlett,117,främsta,104,ursprung,96
b0676_företag_Undertaking,började,7000,börjar,2790,börja,2221,börjat,2208,början,1555,idé,724,vågade,674,vågar,415,arbetade,322,företag,309,våga,267,arbeta,253,påbörjat,252,vågat,203,påbörjade,201
b0669_nödsignal_Alarm,larmet,138,oroa,131,larm,128,hotade,102,skrämma,91,skrämt,60,skrämmer,57,hotat,54,hota,42,hotar,42,vettskrämd,40,oroade,37,alarm,28,oroar,28,skrämmas,18
